system:index,class_name,label,lat,lon,run_tag,sample_id,season,tile_id,unique_id,weight,.geo
2_1_254,healthy,0,30.966814305696555,75.57733097812881,rabi_2023_24,2_1_254,2023-11-01_to_2024-04-15,2,sample_2_1_254,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_256,healthy,0,30.905189877205956,75.65404710339263,rabi_2023_24,2_1_256,2023-11-01_to_2024-04-15,2,sample_2_1_256,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_257,healthy,0,30.9475903586164,75.37808464811111,rabi_2023_24,2_1_257,2023-11-01_to_2024-04-15,2,sample_2_1_257,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_266,healthy,0,30.942559793025328,75.63913506967624,rabi_2023_24,2_1_266,2023-11-01_to_2024-04-15,2,sample_2_1_266,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_268,healthy,0,30.948668336957343,75.64254866775589,rabi_2023_24,2_1_268,2023-11-01_to_2024-04-15,2,sample_2_1_268,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_278,healthy,0,30.97525846936728,75.35814204880366,rabi_2023_24,2_1_278,2023-11-01_to_2024-04-15,2,sample_2_1_278,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_286,healthy,0,30.869436928898,75.65045384225614,rabi_2023_24,2_1_286,2023-11-01_to_2024-04-15,2,sample_2_1_286,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_295,healthy,0,30.955675196173473,75.55505275908266,rabi_2023_24,2_1_295,2023-11-01_to_2024-04-15,2,sample_2_1_295,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_298,healthy,0,30.967712620980677,75.40916635694164,rabi_2023_24,2_1_298,2023-11-01_to_2024-04-15,2,sample_2_1_298,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_311,healthy,0,30.945075075820863,75.64290799386954,rabi_2023_24,2_1_311,2023-11-01_to_2024-04-15,2,sample_2_1_311,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_313,healthy,0,30.962322729275957,75.40988500916893,rabi_2023_24,2_1_313,2023-11-01_to_2024-04-15,2,sample_2_1_313,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_314,healthy,0,30.895847398251114,75.54481196484369,rabi_2023_24,2_1_314,2023-11-01_to_2024-04-15,2,sample_2_1_314,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_320,healthy,0,30.93429529241143,75.60194481691369,rabi_2023_24,2_1_320,2023-11-01_to_2024-04-15,2,sample_2_1_320,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_322,healthy,0,30.890457506546397,75.64596226583555,rabi_2023_24,2_1_322,2023-11-01_to_2024-04-15,2,sample_2_1_322,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_327,healthy,0,30.928905400706714,75.55253747628711,rabi_2023_24,2_1_327,2023-11-01_to_2024-04-15,2,sample_2_1_327,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_342,healthy,0,30.917406965069983,75.41078332445306,rabi_2023_24,2_1_342,2023-11-01_to_2024-04-15,2,sample_2_1_342,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_346,healthy,0,30.874826820602717,75.4215631078625,rabi_2023_24,2_1_346,2023-11-01_to_2024-04-15,2,sample_2_1_346,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_348,healthy,0,30.86907760278435,75.42084445563519,rabi_2023_24,2_1_348,2023-11-01_to_2024-04-15,2,sample_2_1_348,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_350,healthy,0,30.906986507774196,75.41060366139624,rabi_2023_24,2_1_350,2023-11-01_to_2024-04-15,2,sample_2_1_350,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_353,healthy,0,30.94202080385486,75.37107778889498,rabi_2023_24,2_1_353,2023-11-01_to_2024-04-15,2,sample_2_1_353,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_354,healthy,0,30.889738854319102,75.58290053289036,rabi_2023_24,2_1_354,2023-11-01_to_2024-04-15,2,sample_2_1_354,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_373,healthy,0,30.917945954240455,75.55577141130995,rabi_2023_24,2_1_373,2023-11-01_to_2024-04-15,2,sample_2_1_373,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_378,healthy,0,30.92315618288835,75.41994614035107,rabi_2023_24,2_1_378,2023-11-01_to_2024-04-15,2,sample_2_1_378,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_383,healthy,0,30.872850526977654,75.64721990723332,rabi_2023_24,2_1_383,2023-11-01_to_2024-04-15,2,sample_2_1_383,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_398,healthy,0,30.926569780968002,75.60643639333429,rabi_2023_24,2_1_398,2023-11-01_to_2024-04-15,2,sample_2_1_398,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_410,healthy,0,30.920820563149636,75.53403218143426,rabi_2023_24,2_1_410,2023-11-01_to_2024-04-15,2,sample_2_1_410,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_418,healthy,0,30.86907760278435,75.53978139925262,rabi_2023_24,2_1_418,2023-11-01_to_2024-04-15,2,sample_2_1_418,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_422,healthy,0,30.93663091215014,75.62691798181221,rabi_2023_24,2_1_422,2023-11-01_to_2024-04-15,2,sample_2_1_422,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_425,healthy,0,30.891894811000988,75.57391738004917,rabi_2023_24,2_1_425,2023-11-01_to_2024-04-15,2,sample_2_1_425,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_426,healthy,0,30.912376399478912,75.51067598404715,rabi_2023_24,2_1_426,2023-11-01_to_2024-04-15,2,sample_2_1_426,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_432,healthy,0,30.91956292175187,75.57607333673106,rabi_2023_24,2_1_432,2023-11-01_to_2024-04-15,2,sample_2_1_432,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_433,healthy,0,30.90950179056973,75.58415817428812,rabi_2023_24,2_1_433,2023-11-01_to_2024-04-15,2,sample_2_1_433,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_442,healthy,0,30.93663091215014,75.5523578132303,rabi_2023_24,2_1_442,2023-11-01_to_2024-04-15,2,sample_2_1_442,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_446,healthy,0,30.96142441399184,75.6222467423348,rabi_2023_24,2_1_446,2023-11-01_to_2024-04-15,2,sample_2_1_446,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_454,healthy,0,30.972743186571744,75.39964421492998,rabi_2023_24,2_1_454,2023-11-01_to_2024-04-15,2,sample_2_1_454,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_455,healthy,0,30.923515509001994,75.66410823457477,rabi_2023_24,2_1_455,2023-11-01_to_2024-04-15,2,sample_2_1_455,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_456,healthy,0,30.957471826741713,75.67327105047278,rabi_2023_24,2_1_456,2023-11-01_to_2024-04-15,2,sample_2_1_456,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_459,healthy,0,30.906986507774196,75.39946455187315,rabi_2023_24,2_1_459,2023-11-01_to_2024-04-15,2,sample_2_1_459,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_469,healthy,0,30.915251008388097,75.58864975070873,rabi_2023_24,2_1_469,2023-11-01_to_2024-04-15,2,sample_2_1_469,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_481,healthy,0,30.94345810830945,75.65440642950627,rabi_2023_24,2_1_481,2023-11-01_to_2024-04-15,2,sample_2_1_481,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_494,healthy,0,30.958010815912186,75.55684938965089,rabi_2023_24,2_1_494,2023-11-01_to_2024-04-15,2,sample_2_1_494,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_495,healthy,0,30.951722608923347,75.37467105003145,rabi_2023_24,2_1_495,2023-11-01_to_2024-04-15,2,sample_2_1_495,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_496,healthy,0,30.91722730201316,75.41078332445306,rabi_2023_24,2_1_496,2023-11-01_to_2024-04-15,2,sample_2_1_496,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_507,healthy,0,30.935912259922844,75.41761052061237,rabi_2023_24,2_1_507,2023-11-01_to_2024-04-15,2,sample_2_1_507,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_530,healthy,0,30.9723838604581,75.40162050855504,rabi_2023_24,2_1_530,2023-11-01_to_2024-04-15,2,sample_2_1_530,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_536,healthy,0,30.893152452398756,75.51121497321762,rabi_2023_24,2_1_536,2023-11-01_to_2024-04-15,2,sample_2_1_536,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_541,healthy,0,30.873209853091304,75.61398224172089,rabi_2023_24,2_1_541,2023-11-01_to_2024-04-15,2,sample_2_1_541,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_548,healthy,0,30.89207447405781,75.58954806599284,rabi_2023_24,2_1_548,2023-11-01_to_2024-04-15,2,sample_2_1_548,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_561,healthy,0,30.88039637536426,75.45354313197714,rabi_2023_24,2_1_561,2023-11-01_to_2024-04-15,2,sample_2_1_561,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_568,healthy,0,30.901955942183125,75.49163170002382,rabi_2023_24,2_1_568,2023-11-01_to_2024-04-15,2,sample_2_1_568,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_571,healthy,0,30.9145323561608,75.37269475640639,rabi_2023_24,2_1_571,2023-11-01_to_2024-04-15,2,sample_2_1_571,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_572,healthy,0,30.914891682274448,75.39892556270269,rabi_2023_24,2_1_572,2023-11-01_to_2024-04-15,2,sample_2_1_572,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_574,healthy,0,30.961244750935016,75.64093170024448,rabi_2023_24,2_1_574,2023-11-01_to_2024-04-15,2,sample_2_1_574,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_576,healthy,0,30.888121886807685,75.52900161584319,rabi_2023_24,2_1_576,2023-11-01_to_2024-04-15,2,sample_2_1_576,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_578,healthy,0,30.9844212852653,75.37215576723592,rabi_2023_24,2_1_578,2023-11-01_to_2024-04-15,2,sample_2_1_578,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_583,healthy,0,30.94130215162756,75.63679944993753,rabi_2023_24,2_1_583,2023-11-01_to_2024-04-15,2,sample_2_1_583,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_592,healthy,0,30.95819047896901,75.3773659958838,rabi_2023_24,2_1_592,2023-11-01_to_2024-04-15,2,sample_2_1_592,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_610,healthy,0,30.86907760278435,75.65063350531297,rabi_2023_24,2_1_610,2023-11-01_to_2024-04-15,2,sample_2_1_610,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_612,healthy,0,30.887223571523567,75.58451750040177,rabi_2023_24,2_1_612,2023-11-01_to_2024-04-15,2,sample_2_1_612,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_613,healthy,0,30.96609565346926,75.57894794564024,rabi_2023_24,2_1_613,2023-11-01_to_2024-04-15,2,sample_2_1_613,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_616,healthy,0,30.937708890491084,75.57822929341293,rabi_2023_24,2_1_616,2023-11-01_to_2024-04-15,2,sample_2_1_616,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_618,healthy,0,30.8814743537052,75.43899042437441,rabi_2023_24,2_1_618,2023-11-01_to_2024-04-15,2,sample_2_1_618,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_620,healthy,0,30.885426940955327,75.5457102801278,rabi_2023_24,2_1_620,2023-11-01_to_2024-04-15,2,sample_2_1_620,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_621,healthy,0,30.968431273207973,75.54624926929829,rabi_2023_24,2_1_621,2023-11-01_to_2024-04-15,2,sample_2_1_621,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_629,healthy,0,30.928546074593065,75.608772013073,rabi_2023_24,2_1_629,2023-11-01_to_2024-04-15,2,sample_2_1_629,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_638,healthy,0,30.90662718166055,75.58829042459507,rabi_2023_24,2_1_638,2023-11-01_to_2024-04-15,2,sample_2_1_638,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_649,healthy,0,30.966993968753382,75.35454878766717,rabi_2023_24,2_1_649,2023-11-01_to_2024-04-15,2,sample_2_1_649,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_652,healthy,0,30.909322127512908,75.58343952206083,rabi_2023_24,2_1_652,2023-11-01_to_2024-04-15,2,sample_2_1_652,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_654,healthy,0,30.876264125057308,75.54247634510497,rabi_2023_24,2_1_654,2023-11-01_to_2024-04-15,2,sample_2_1_654,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_655,healthy,0,30.8942304307397,75.45372279503397,rabi_2023_24,2_1_655,2023-11-01_to_2024-04-15,2,sample_2_1_655,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_657,healthy,0,30.94992597835511,75.60158549080005,rabi_2023_24,2_1_657,2023-11-01_to_2024-04-15,2,sample_2_1_657,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_663,healthy,0,30.967712620980677,75.6328468626874,rabi_2023_24,2_1_663,2023-11-01_to_2024-04-15,2,sample_2_1_663,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_679,healthy,0,30.937169901320612,75.63392484102835,rabi_2023_24,2_1_679,2023-11-01_to_2024-04-15,2,sample_2_1_679,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_683,healthy,0,30.892972789341933,75.56385624886703,rabi_2023_24,2_1_683,2023-11-01_to_2024-04-15,2,sample_2_1_683,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_687,healthy,0,30.868179287500233,75.47097044848907,rabi_2023_24,2_1_687,2023-11-01_to_2024-04-15,2,sample_2_1_687,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_694,healthy,0,30.87069457029577,75.47707899242108,rabi_2023_24,2_1_694,2023-11-01_to_2024-04-15,2,sample_2_1_694,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_702,healthy,0,30.91273572559256,75.6222467423348,rabi_2023_24,2_1_702,2023-11-01_to_2024-04-15,2,sample_2_1_702,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_715,healthy,0,30.874826820602717,75.42479704288532,rabi_2023_24,2_1_715,2023-11-01_to_2024-04-15,2,sample_2_1_715,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_722,healthy,0,30.94938698918464,75.42856996707863,rabi_2023_24,2_1_722,2023-11-01_to_2024-04-15,2,sample_2_1_722,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_725,healthy,0,30.949207326127812,75.62655865569857,rabi_2023_24,2_1_725,2023-11-01_to_2024-04-15,2,sample_2_1_725,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_726,healthy,0,30.882372668989323,75.54445263873004,rabi_2023_24,2_1_726,2023-11-01_to_2024-04-15,2,sample_2_1_726,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_728,healthy,0,30.90447122497866,75.59871088189087,rabi_2023_24,2_1_728,2023-11-01_to_2024-04-15,2,sample_2_1_728,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_731,healthy,0,30.96645497958291,75.63787742827847,rabi_2023_24,2_1_731,2023-11-01_to_2024-04-15,2,sample_2_1_731,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_737,healthy,0,30.948668336957343,75.43701413074935,rabi_2023_24,2_1_737,2023-11-01_to_2024-04-15,2,sample_2_1_737,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_747,healthy,0,30.958549805082658,75.43018693459004,rabi_2023_24,2_1_747,2023-11-01_to_2024-04-15,2,sample_2_1_747,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_748,healthy,0,30.936091922979667,75.60248380608417,rabi_2023_24,2_1_748,2023-11-01_to_2024-04-15,2,sample_2_1_748,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_751,healthy,0,30.960346435650894,75.56619186860574,rabi_2023_24,2_1_751,2023-11-01_to_2024-04-15,2,sample_2_1_751,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_762,healthy,0,30.88039637536426,75.52361172413848,rabi_2023_24,2_1_762,2023-11-01_to_2024-04-15,2,sample_2_1_762,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_763,healthy,0,30.90123728995583,75.43324120655605,rabi_2023_24,2_1_763,2023-11-01_to_2024-04-15,2,sample_2_1_763,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_764,healthy,0,30.869616591954824,75.5282829636159,rabi_2023_24,2_1_764,2023-11-01_to_2024-04-15,2,sample_2_1_764,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_769,healthy,0,30.97076689294668,75.49037405862605,rabi_2023_24,2_1_769,2023-11-01_to_2024-04-15,2,sample_2_1_769,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_775,healthy,0,30.971305882117154,75.6094906653003,rabi_2023_24,2_1_775,2023-11-01_to_2024-04-15,2,sample_2_1_775,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_778,healthy,0,30.953159913377938,75.60086683857274,rabi_2023_24,2_1_778,2023-11-01_to_2024-04-15,2,sample_2_1_778,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_780,healthy,0,30.966814305696555,75.59098537044743,rabi_2023_24,2_1_780,2023-11-01_to_2024-04-15,2,sample_2_1_780,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_786,healthy,0,30.987475557231306,75.36101665771284,rabi_2023_24,2_1_786,2023-11-01_to_2024-04-15,2,sample_2_1_786,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_789,healthy,0,30.947051369445926,75.60589740416381,rabi_2023_24,2_1_789,2023-11-01_to_2024-04-15,2,sample_2_1_789,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_801,healthy,0,30.916328986729038,75.56673085777621,rabi_2023_24,2_1_801,2023-11-01_to_2024-04-15,2,sample_2_1_801,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_820,healthy,0,30.899081333273944,75.54876455209381,rabi_2023_24,2_1_820,2023-11-01_to_2024-04-15,2,sample_2_1_820,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_821,healthy,0,30.949746315298285,75.61488055700501,rabi_2023_24,2_1_821,2023-11-01_to_2024-04-15,2,sample_2_1_821,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_827,healthy,0,30.933576640184135,75.42946828236275,rabi_2023_24,2_1_827,2023-11-01_to_2024-04-15,2,sample_2_1_827,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_837,healthy,0,30.967353294867028,75.60967032835713,rabi_2023_24,2_1_837,2023-11-01_to_2024-04-15,2,sample_2_1_837,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_840,healthy,0,30.957831152855363,75.56349692275337,rabi_2023_24,2_1_840,2023-11-01_to_2024-04-15,2,sample_2_1_840,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_846,healthy,0,30.873030190034477,75.62332472067574,rabi_2023_24,2_1_846,2023-11-01_to_2024-04-15,2,sample_2_1_846,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_852,healthy,0,30.90770516000149,75.60392111053875,rabi_2023_24,2_1_852,2023-11-01_to_2024-04-15,2,sample_2_1_852,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_858,healthy,0,30.904650888035487,75.57715131507199,rabi_2023_24,2_1_858,2023-11-01_to_2024-04-15,2,sample_2_1_858,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_860,healthy,0,30.965915990412437,75.41904782506695,rabi_2023_24,2_1_860,2023-11-01_to_2024-04-15,2,sample_2_1_860,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_866,healthy,0,30.956214185343946,75.39964421492998,rabi_2023_24,2_1_866,2023-11-01_to_2024-04-15,2,sample_2_1_866,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_888,healthy,0,30.979570382731055,75.5554120851963,rabi_2023_24,2_1_888,2023-11-01_to_2024-04-15,2,sample_2_1_888,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_903,healthy,0,30.871592885579886,75.57104277113999,rabi_2023_24,2_1_903,2023-11-01_to_2024-04-15,2,sample_2_1_903,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_914,healthy,0,30.94777002167322,75.36389126662202,rabi_2023_24,2_1_914,2023-11-01_to_2024-04-15,2,sample_2_1_914,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_917,healthy,0,30.936451249093317,75.62314505761891,rabi_2023_24,2_1_917,2023-11-01_to_2024-04-15,2,sample_2_1_917,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_918,healthy,0,30.871053896409414,75.41204096585082,rabi_2023_24,2_1_918,2023-11-01_to_2024-04-15,2,sample_2_1_918,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_920,healthy,0,30.871413222523064,75.6418300155286,rabi_2023_24,2_1_920,2023-11-01_to_2024-04-15,2,sample_2_1_920,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_931,healthy,0,30.965377001241965,75.56026298773055,rabi_2023_24,2_1_931,2023-11-01_to_2024-04-15,2,sample_2_1_931,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_936,healthy,0,30.96142441399184,75.61416190477772,rabi_2023_24,2_1_936,2023-11-01_to_2024-04-15,2,sample_2_1_936,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_942,healthy,0,30.94992597835511,75.62961292766457,rabi_2023_24,2_1_942,2023-11-01_to_2024-04-15,2,sample_2_1_942,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_946,healthy,0,30.956753174514418,75.37610835448605,rabi_2023_24,2_1_946,2023-11-01_to_2024-04-15,2,sample_2_1_946,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_960,healthy,0,30.92153921537693,75.43701413074935,rabi_2023_24,2_1_960,2023-11-01_to_2024-04-15,2,sample_2_1_960,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_965,healthy,0,30.91543067144492,75.38598982261136,rabi_2023_24,2_1_965,2023-11-01_to_2024-04-15,2,sample_2_1_965,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_971,healthy,0,30.881654016762027,75.62494168818715,rabi_2023_24,2_1_971,2023-11-01_to_2024-04-15,2,sample_2_1_971,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_973,healthy,0,30.869975918068473,75.39515263850937,rabi_2023_24,2_1_973,2023-11-01_to_2024-04-15,2,sample_2_1_973,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_984,healthy,0,30.918844269524573,75.37844397422475,rabi_2023_24,2_1_984,2023-11-01_to_2024-04-15,2,sample_2_1_984,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_988,healthy,0,30.922617193717876,75.6486572116879,rabi_2023_24,2_1_988,2023-11-01_to_2024-04-15,2,sample_2_1_988,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1001,healthy,0,30.925312139570234,75.57014445585587,rabi_2023_24,2_1_1001,2023-11-01_to_2024-04-15,2,sample_2_1_1001,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1003,healthy,0,30.93752922743426,75.62404337290303,rabi_2023_24,2_1_1003,2023-11-01_to_2024-04-15,2,sample_2_1_1003,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1005,healthy,0,30.97256352351492,75.37341340863368,rabi_2023_24,2_1_1005,2023-11-01_to_2024-04-15,2,sample_2_1_1005,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1013,healthy,0,30.94130215162756,75.55217815017348,rabi_2023_24,2_1_1013,2023-11-01_to_2024-04-15,2,sample_2_1_1013,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1015,healthy,0,30.87500648365954,75.42425805371485,rabi_2023_24,2_1_1015,2023-11-01_to_2024-04-15,2,sample_2_1_1015,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1022,healthy,0,30.966993968753382,75.64991485308568,rabi_2023_24,2_1_1022,2023-11-01_to_2024-04-15,2,sample_2_1_1022,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1023,healthy,0,30.968970262378445,75.40665107414611,rabi_2023_24,2_1_1023,2023-11-01_to_2024-04-15,2,sample_2_1_1023,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1027,healthy,0,30.922976519831526,75.37323374557687,rabi_2023_24,2_1_1027,2023-11-01_to_2024-04-15,2,sample_2_1_1027,0.10000000149011612,"{""type"":""MultiPoint"",""coordinates"":[]}"
